Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay 
NISSAN Xterra	4	6	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CNSXT04.0G6B	SUV	5	15	20	17	2	no
NISSAN Xterra	4	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CNSXT04.0G6A	SUV	5	16	22	18	3	no
NISSAN Xterra	4	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	CNSXT04.0G6A	SUV	6	16	22	18	3	no
NISSAN Xterra	4	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CNSXT04.0G6B	SUV	5	16	22	18	3	no
NISSAN Xterra	4	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CNSXT04.0G6A	SUV	5	16	20	17	2	no
NISSAN Xterra	4	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CNSXT04.0G6A	SUV	6	16	20	17	2	no
NISSAN Xterra	4	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CNSXT04.0G6B	SUV	5	16	20	17	2	no
PORSCHE 911 C4 GTS	3.8	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 C4 GTS	3.8	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 C4 GTS	3.8	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 C4 GTS	3.8	6	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 C4 GTS Cabriolet	3.8	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	27	21	4	no
PORSCHE 911 C4 GTS Cabriolet	3.8	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	27	21	4	no
PORSCHE 911 C4 GTS Cabriolet	3.8	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	17	25	20	4	no
PORSCHE 911 C4 GTS Cabriolet	3.8	6	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	17	25	20	4	no
PORSCHE 911 Carrera	3.6	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	19	27	22	5	no
PORSCHE 911 Carrera	3.6	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	19	27	22	5	no
PORSCHE 911 Carrera	3.6	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera	3.6	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera 4	3.6	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera 4	3.6	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera 4	3.6	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	24	21	4	no
PORSCHE 911 Carrera 4	3.6	6	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	24	21	4	no
PORSCHE 911 Carrera 4 Cabriolet	3.6	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera 4 Cabriolet	3.6	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera 4 Cabriolet	3.6	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera 4 Cabriolet	3.6	6	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera 4 Targa	3.6	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera 4 Targa	3.6	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera 4 Targa	3.6	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera 4 Targa	3.6	6	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera 4S	3.8	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera 4S	3.8	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera 4S	3.8	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera 4S	3.8	6	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera 4S Cabriolet	3.8	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	27	21	4	no
PORSCHE 911 Carrera 4S Cabriolet	3.8	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	27	21	4	no
PORSCHE 911 Carrera 4S Cabriolet	3.8	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	17	25	20	4	no
PORSCHE 911 Carrera 4S Cabriolet	3.8	6	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	17	25	20	4	no
PORSCHE 911 Carrera 4S Targa	3.8	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	27	21	4	no
PORSCHE 911 Carrera 4S Targa	3.8	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	27	21	4	no
PORSCHE 911 Carrera 4S Targa	3.8	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	17	25	20	4	no
PORSCHE 911 Carrera 4S Targa	3.8	6	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	17	25	20	4	no
PORSCHE 911 Carrera Cabriolet	3.6	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Carrera Cabriolet	3.6	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Carrera Cabriolet	3.6	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera Cabriolet	3.6	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera S	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	19	26	22	5	no
PORSCHE 911 Carrera S	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	19	26	22	5	no
PORSCHE 911 Carrera S	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera S	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 Carrera S Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Carrera S Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Carrera S Cabriolet	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Carrera S Cabriolet	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 GTS	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	19	26	22	5	no
PORSCHE 911 GTS	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	19	26	22	5	no
PORSCHE 911 GTS	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 GTS	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	25	21	4	no
PORSCHE 911 GTS Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 GTS Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 GTS Cabriolet	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 GTS Cabriolet	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 Speedster	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Speedster	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Turbo	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8TDI	small car	5	17	25	19	3	no
PORSCHE 911 Turbo	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8TDI	small car	5	17	25	19	3	no
PORSCHE 911 Turbo	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo Cabriolet	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo Cabriolet	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo S Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo S Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo S Coupe	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8TDI	small car	5	17	25	19	3	no
PORSCHE 911 Turbo S Coupe	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8TDI	small car	5	17	25	19	3	no
PORSCHE Boxster	2.9	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV02.9BMI	small car	5	20	29	24	5	no
PORSCHE Boxster	2.9	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV02.9BMI	small car	6	20	29	24	5	no
PORSCHE Boxster	2.9	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV02.9BMI	small car	5	19	27	22	5	no
PORSCHE Boxster	2.9	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV02.9BMI	small car	6	19	27	22	5	no
PORSCHE Boxster S	3.4	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.4BDI	small car	5	20	29	23	5	no
PORSCHE Boxster S	3.4	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.4BDI	small car	6	20	29	23	5	no
PORSCHE Boxster S	3.4	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.4BDI	small car	5	19	26	22	5	no
PORSCHE Boxster S	3.4	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.4BDI	small car	6	19	26	22	5	no
PORSCHE Boxster Spyder	3.4	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.4BDI	small car	5	20	29	23	5	no
PORSCHE Boxster Spyder	3.4	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.4BDI	small car	6	20	29	23	5	no
PORSCHE Boxster Spyder	3.4	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.4BDI	small car	5	19	27	22	5	no
PORSCHE Boxster Spyder	3.4	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.4BDI	small car	6	19	27	22	5	no
PORSCHE Cayenna S Hybrid	3	6	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXT03.0CHD	SUV	5	20	24	21	4	no
PORSCHE Cayenna S Hybrid	3	6	Auto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXT03.0CHD	SUV	6	20	24	21	4	no
PORSCHE Cayenne	3.6	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXT03.6CBD	SUV	5	15	22	17	2	no
PORSCHE Cayenne	3.6	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXT03.6CBD	SUV	6	15	22	17	2	no
PORSCHE Cayenne	3.6	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXT03.6CBD	SUV	5	17	23	19	3	no
PORSCHE Cayenne	3.6	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXT03.6CBD	SUV	6	17	23	19	3	no
PORSCHE Cayenne S	4.8	8	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXT04.8CSD	SUV	5	16	22	18	3	no
PORSCHE Cayenne S	4.8	8	Auto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXT04.8CSD	SUV	6	16	22	18	3	no
PORSCHE Cayenne Turbo	4.8	8	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXT04.8CTD	SUV	5	15	22	17	2	no
PORSCHE Cayenne Turbo	4.8	8	Auto-8	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXT04.8CTD	SUV	5	15	22	17	2	no
PORSCHE Cayman	2.9	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV02.9BMI	small car	5	20	29	24	5	no
PORSCHE Cayman	2.9	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV02.9BMI	small car	6	20	29	24	5	no
PORSCHE Cayman	2.9	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV02.9BMI	small car	5	19	27	22	5	no
PORSCHE Cayman	2.9	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV02.9BMI	small car	6	19	27	22	5	no
PORSCHE Cayman R	3.4	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.4BDI	small car	5	20	29	23	5	no
PORSCHE Cayman R	3.4	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.4BDI	small car	6	20	29	23	5	no
PORSCHE Cayman R	3.4	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.4BDI	small car	5	19	27	22	5	no
PORSCHE Cayman R	3.4	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.4BDI	small car	6	19	27	22	5	no
PORSCHE Cayman S	3.4	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.4BDI	small car	5	20	29	23	5	no
PORSCHE Cayman S	3.4	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.4BDI	small car	6	20	29	23	5	no
PORSCHE Cayman S	3.4	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.4BDI	small car	5	19	26	22	5	no
PORSCHE Cayman S	3.4	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.4BDI	small car	6	19	26	22	5	no
PORSCHE New 911 Carrera	3.4	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8C91	small car	5	20	28	23	5	no
PORSCHE New 911 Carrera	3.4	6	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8C91	small car	5	20	28	23	5	no
PORSCHE New 911 Carrera	3.4	6	Man-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera	3.4	6	Man-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera Cabriolet	3.4	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8C91	small car	5	20	28	23	5	no
PORSCHE New 911 Carrera Cabriolet	3.4	6	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8C91	small car	5	20	28	23	5	no
PORSCHE New 911 Carrera Cabriolet	3.4	6	Man-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera Cabriolet	3.4	6	Man-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera S	3.8	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera S	3.8	6	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera S	3.8	6	Man-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera S	3.8	6	Man-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera S Cabriolet	3.8	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera S Cabriolet	3.8	6	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera S Cabriolet	3.8	6	Man-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE New 911 Carrera S Cabriolet	3.8	6	Man-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.8C91	small car	5	19	27	22	5	no
PORSCHE Panamera	3.6	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.6PBD	large car	5	18	27	21	4	no
PORSCHE Panamera	3.6	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.6PBD	large car	5	18	27	21	4	no
PORSCHE Panamera 4	3.6	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.6PBD	large car	5	18	26	21	4	no
PORSCHE Panamera 4	3.6	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV03.6PBD	large car	5	18	26	21	4	no
PORSCHE Panamera 4S	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV04.8PSD	large car	5	16	24	19	3	no
PORSCHE Panamera 4S	4.8	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV04.8PSD	large car	6	16	24	19	3	no
PORSCHE Panamera S	4.8	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV04.8PSD	large car	5	16	24	19	3	no
PORSCHE Panamera S	4.8	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV04.8PSD	large car	6	16	24	19	3	no
PORSCHE Panamera S Hybrid	3	6	Auto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV03.0PHD	large car	5	22	30	25	6	no
PORSCHE Panamera S Hybrid	3	6	Auto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	CPRXV03.0PHD	large car	6	22	30	25	6	yes
PORSCHE Panamera Turbo	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV04.8PTD	large car	5	15	23	18	3	no
PORSCHE Panamera Turbo	4.8	8	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV04.8PTD	large car	5	15	23	18	3	no
PORSCHE Panamera Turbo S	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CPRXV04.8PTD	large car	5	15	23	18	3	no
PORSCHE Panamera Turbo S	4.8	8	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	CPRXV04.8PTD	large car	5	15	23	18	3	no
RAM 2500	5.7	8	Auto-6	4WD	CNG/Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	CCRXD05.78VY	pickup	1	N/A	N/A	N/A	N/A	no
RAM 2500	5.7	8	Auto-6	4WD	CNG/Gasoline	CA	U2	California LEV-II ULEV	CCRXD05.78VY	pickup	2	N/A	N/A	N/A	N/A	no
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CRRGV06.6N74	large car	5	13	20	15	1	no
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	CRRGV06.6N74	large car	6	13	20	15	1	no
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CRRGV06.6N74	large car	5	13	20	15	1	no
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	CRRGV06.6N74	large car	6	13	20	15	1	no
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CRRGV06.7LE2	large car	5	11	18	14	1	no
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CRRGV06.7LE2	large car	5	11	18	14	1	no
ROLLS-ROYCE Phantom Coupe	6.7	12	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CRRGV06.7LE2	small car	5	11	18	14	1	no
ROLLS-ROYCE Phantom Coupe	6.7	12	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CRRGV06.7LE2	small car	5	11	18	14	1	no
ROLLS-ROYCE Phantom Drophead Coupe	6.7	12	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CRRGV06.7LE2	small car	5	11	18	14	1	no
ROLLS-ROYCE Phantom Drophead Coupe	6.7	12	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CRRGV06.7LE2	small car	5	11	18	14	1	no
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CRRGV06.7LE2	large car	5	11	18	14	1	no
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	CRRGV06.7LE2	large car	5	11	18	14	1	no
ROUSH Stage 3 Mustang	5	8	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CRIIV05.0VD5	small car	6	15	22	18	3	no
ROUSH Stage 3 Mustang	5	8	Man-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	CRIIV05.0VD5	small car	6	14	21	16	1	no
ROUSH Stage 3 Mustang	5	8	Man-6	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	CRIIV05.0VD6	small car	6	14	21	16	1	no
SAAB 9-3	2	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CSAXV02.0004	small car	5	20	30	24	5	no
SAAB 9-3	2	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CSAXV02.0004	small car	5	20	30	24	5	no
SAAB 9-3	2	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	CSAXV02.0004	small car	5	18	29	22	5	no
SAAB 9-3	2	4	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	CSAXV02.0004	small car	5	18	29	22	5	no
SAAB 9-3 Convertible	2	4	Man-6	2WD	Ethanol/Gas	FA	B4	Federal Tier 2 Bin 4	CSAXV02.0002	small car	6	15/20	23/33	18/25	6	yes
SAAB 9-3 Convertible	2	4	SemiAuto-6	2WD	Ethanol/Gas	FA	B4	Federal Tier 2 Bin 4	CSAXV02.0002	small car	6	13/18	21/28	16/22	5	no
SAAB 9-3 Sport Sedan	2	4	Man-6	2WD	Ethanol/Gas	FA	B4	Federal Tier 2 Bin 4	CSAXV02.0002	small car	6	15/20	23/33	18/25	6	yes
