Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2 
RAM 1500	3	6	Auto-8	4WD	Diesel	CA	L2	California LEV-II LEV	FCRXT03.05PV	pickup	5	19	27	22	4	No	459
RAM 1500	3	6	Auto-8	2WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FCRXT03.05PV	pickup	5	20	28	23	5	No	439
RAM 1500	3	6	Auto-8	2WD	Diesel	CA	L2	California LEV-II LEV	FCRXT03.05PV	pickup	5	20	28	23	5	No	439
RAM 1500	3.6	6	Auto-8	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	FCRXT03.65PD	pickup	6	11/16	16/23	13/19	4	No	476/475
RAM 1500	3.6	6	Auto-8	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT03.65P2	pickup	6	16	23	19	4	No	475
RAM 1500	3.6	6	Auto-8	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	FCRXT03.65PD	pickup	6	12/17	17/25	14/20	5	No	449/450
RAM 1500	3.6	6	Auto-8	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT03.65P2	pickup	6	17	25	20	5	No	450
RAM 1500	5.7	8	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT05.75P0	pickup	6	13	19	15	3	No	583
RAM 1500	5.7	8	Auto-8	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT05.75P0	pickup	6	15	21	17	4	No	528
RAM 1500	5.7	8	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT05.75P0	pickup	6	14	20	16	3	No	560
RAM 1500	5.7	8	Auto-8	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT05.75P0	pickup	6	15	22	17	4	No	514
RAM 1500 HFE	3	6	Auto-8	2WD	Diesel	FA	B5	Federal Tier 2 Bin 5	FCRXT03.05PV	pickup	5	21	29	24	5	No	425
RAM 1500 HFE	3	6	Auto-8	2WD	Diesel	CA	L2	California LEV-II LEV	FCRXT03.05PV	pickup	5	21	29	24	5	No	425
RAM 1500 HFE	3.6	6	Auto-8	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXT03.65P2	pickup	6	18	25	21	5	No	425
RAM 2500	5.7	8	Auto-6	4WD	CNG/Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD05.75VY	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	CNG/Gasoline	CA	U2	California LEV-II ULEV	FCRXD05.75VY	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD06.45V0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD06.45V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD06.45V0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD06.45V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD06.45V0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD06.45V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD06.45V0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD06.45V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Auto-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Auto-6	4WD	Diesel	CA	L3ULEV340	California LEV-III ULEV340	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Auto-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Auto-6	2WD	Diesel	CA	L3ULEV340	California LEV-III ULEV340	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Man-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Man-6	4WD	Diesel	CA	L3ULEV340	California LEV-III ULEV340	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Man-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Man-6	2WD	Diesel	CA	L3ULEV340	California LEV-III ULEV340	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCRXD06.45W0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCRXD06.45W0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45W0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45W0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCRXD06.45W0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCRXD06.45W0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45W0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45W0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.4	8	Auto-6	4WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCRXD06.45W1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.4	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45W1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.4	8	Auto-6	2WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCRXD06.45W1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.4	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FCRXD06.45W1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	4WD	Diesel	CA	L3ULEV340	California LEV-III ULEV340	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	4WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	4WD	Diesel	CA	L3ULEV570	California LEV-III ULEV570	FCEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	2WD	Diesel	CA	L3ULEV340	California LEV-III ULEV340	FCEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	2WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	2WD	Diesel	CA	L3ULEV570	California LEV-III ULEV570	FCEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Man-6	4WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Man-6	4WD	Diesel	CA	L3ULEV570	California LEV-III ULEV570	FCEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Man-6	2WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	FCEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Man-6	2WD	Diesel	CA	L3ULEV570	California LEV-III ULEV570	FCEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM C/V Tradesman	3.6	6	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65PA	minivan	6	13/18	18/26	15/21	5	No	427/432
RAM C/V Tradesman	3.6	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ03.65P0	minivan	6	18	26	21	5	No	432
RAM Promaster 1500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 1500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	FCRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 1500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 1500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.05VV	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	FCRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	FCRXD03.05VV	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.65V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD03.65V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.05VV	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	FCRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	FCRXD03.05VV	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	FCRXD03.65V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FCRXD03.65V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster City	2.4	4	Auto-9	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	FCRXJ02.45P0	special purpose	6	21	29	24	6	No	372
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FRRGV06.6N74	large car	5	13	21	15	3	No	580
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FRRGV06.6N74	large car	6	13	21	15	3	No	580
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FRRGV06.6N74	large car	5	13	21	15	3	No	580
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FRRGV06.6N74	large car	6	13	21	15	3	No	580
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FRRGV06.7LE2	large car	5	11	19	14	2	No	638
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	FRRGV06.7LE2	large car	5	11	19	14	2	No	638
ROLLS-ROYCE Phantom Coupe	6.7	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FRRGV06.7LE2	small car	5	11	19	14	2	No	638
ROLLS-ROYCE Phantom Coupe	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	FRRGV06.7LE2	small car	5	11	19	14	2	No	638
ROLLS-ROYCE Phantom Drophead Coupe	6.7	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FRRGV06.7LE2	small car	5	11	19	14	2	No	637
ROLLS-ROYCE Phantom Drophead Coupe	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	FRRGV06.7LE2	small car	5	11	19	14	2	No	637
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FRRGV06.7LE2	large car	5	11	19	14	2	No	637
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	FRRGV06.7LE2	large car	5	11	19	14	2	No	637
ROLLS-ROYCE Wraith	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FRRGV06.6N74	midsize car	5	13	21	15	3	No	577
ROLLS-ROYCE Wraith	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	FRRGV06.6N74	midsize car	6	13	21	15	3	No	577
SCION FR-S	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXV02.0AJM	small car	5	22	30	25	6	No	360
SCION FR-S	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FFJXV02.0AJM	small car	5	22	30	25	6	No	360
SCION FR-S	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXV02.0AJM	small car	5	25	34	28	7	No	317
SCION FR-S	2	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FFJXV02.0AJM	small car	5	25	34	28	7	No	317
SCION iQ	1.3	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FTYXV01.3BEA	small car	5	36	37	37	9	Yes	238
SCION iQ	1.3	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	FTYXV01.3BEA	small car	6	36	37	37	9	Yes	238
SCION tC	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FTYXV02.5BEB	small car	5	23	31	26	6	No	339
SCION tC	2.5	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FTYXV02.5BEB	small car	6	23	31	26	6	No	339
SCION tC	2.5	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FTYXV02.5BEB	small car	5	23	31	26	6	No	339
SCION tC	2.5	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	FTYXV02.5BEB	small car	6	23	31	26	6	No	339
SCION xB	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FTYXV02.4BEB	station wagon	5	22	28	24	6	No	367
SCION xB	2.4	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	FTYXV02.4BEB	station wagon	6	22	28	24	6	No	367
SCION xB	2.4	4	SemiAuto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FTYXV02.4BEB	station wagon	5	22	28	24	6	No	366
SCION xB	2.4	4	SemiAuto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	FTYXV02.4BEB	station wagon	6	22	28	24	6	No	366
SMART ForTwo Cabriolet	N/A	N/A	Auto-1	2WD	Electricity	FA	B1	Federal Tier 2 Bin 1	FMBXV00.0ED1	small car	10	122	93	107	10	Elite	0
SMART ForTwo Cabriolet	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	FMBXV00.0ED1	small car	10	122	93	107	10	Elite	0
SMART ForTwo Convertible	1	3	AutoMan-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FMBXV01.0U2A	small car	5	34	38	36	8	Yes	244
SMART ForTwo Convertible	1	3	AutoMan-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	FMBXV01.0U2A	small car	6	34	38	36	8	Yes	244
SMART ForTwo Coupe	N/A	N/A	Auto-1	2WD	Electricity	FA	B1	Federal Tier 2 Bin 1	FMBXV00.0ED1	small car	10	122	93	107	10	Elite	0
SMART ForTwo Coupe	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	FMBXV00.0ED1	small car	10	122	93	107	10	Elite	0
SMART ForTwo Coupe	1	3	AutoMan-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FMBXV01.0U2A	small car	5	34	38	36	8	Yes	244
SMART ForTwo Coupe	1	3	AutoMan-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	FMBXV01.0U2A	small car	6	34	38	36	8	Yes	244
SUBARU BRZ	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXV02.0AJM	small car	5	22	30	25	6	No	360
SUBARU BRZ	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FFJXV02.0AJM	small car	5	22	30	25	6	No	360
SUBARU BRZ	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXV02.0AJM	small car	5	25	34	28	7	No	317
SUBARU BRZ	2	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	FFJXV02.0AJM	small car	5	25	34	28	7	No	317
SUBARU Forester	2	4	SCV-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXJ02.0FPT	small SUV	5	23	28	25	6	No	357
SUBARU Forester	2	4	SCV-8	4WD	Gasoline	CA	L2	California LEV-II LEV	FFJXJ02.0FPT	small SUV	5	23	28	25	6	No	357
SUBARU Forester	2.5	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5NKR	small SUV	6	24	32	27	7	Yes	328
SUBARU Forester	2.5	4	CVT	4WD	Gasoline	CA	PZEV	California PZEV	FFJXJ02.5NKR	small SUV	9	24	32	27	7	Yes	328
SUBARU Forester	2.5	4	Man-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5NKR	small SUV	6	22	29	25	6	No	362
SUBARU Forester	2.5	4	Man-6	4WD	Gasoline	CA	PZEV	California PZEV	FFJXJ02.5NKR	small SUV	9	22	29	25	6	No	362
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5NKR	small car	6	25	34	28	7	Yes	314
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	CA	PZEV	California PZEV	FFJXJ02.5NKR	small car	9	25	34	28	7	Yes	314
SUBARU Impreza	2	4	SCV-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5NKR	small car	6	28	37	31	8	Yes	284
SUBARU Impreza	2	4	SCV-6	4WD	Gasoline	CA	PZEV	California PZEV	FFJXJ02.5NKR	small car	9	28	37	31	8	Yes	284
SUBARU Impreza Sport	2	4	Man-5	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5NKR	station wagon	6	24	33	28	7	Yes	323
SUBARU Impreza Sport	2	4	Man-5	4WD	Gasoline	CA	PZEV	California PZEV	FFJXJ02.5NKR	station wagon	9	24	33	28	7	Yes	323
SUBARU Impreza Sport	2	4	SCV-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5NKR	station wagon	6	27	36	31	8	Yes	290
SUBARU Impreza Sport	2	4	SCV-6	4WD	Gasoline	CA	PZEV	California PZEV	FFJXJ02.5NKR	station wagon	9	27	36	31	8	Yes	290
SUBARU Impreza Wagon	2	4	Man-5	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5NKR	station wagon	6	25	34	28	7	Yes	314
SUBARU Impreza Wagon	2	4	Man-5	4WD	Gasoline	CA	PZEV	California PZEV	FFJXJ02.5NKR	station wagon	9	25	34	28	7	Yes	314
SUBARU Impreza Wagon	2	4	SCV-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5NKR	station wagon	6	28	37	31	8	Yes	284
SUBARU Impreza Wagon	2	4	SCV-6	4WD	Gasoline	CA	PZEV	California PZEV	FFJXJ02.5NKR	station wagon	9	28	37	31	8	Yes	284
SUBARU Legacy	2.5	4	SCV-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5HRV	midsize car	6	26	36	30	7	Yes	298
SUBARU Legacy	2.5	4	SCV-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXJ02.5JSW	midsize car	5	26	36	30	7	No	298
SUBARU Legacy	3.6	6	SCV-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXJ03.6KTX	midsize car	5	20	29	23	5	No	385
SUBARU Outback	2.5	4	SCV-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	FFJXJ02.5HRV	small SUV	6	25	33	28	7	Yes	315
SUBARU Outback	2.5	4	SCV-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXJ02.5JSW	small SUV	5	25	33	28	7	No	315
SUBARU Outback	3.6	6	SCV-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXJ03.6KTX	small SUV	5	20	27	22	5	No	396
SUBARU WRX	2	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXJ02.0FPT	small car	5	21	28	24	6	No	371
SUBARU WRX	2	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	FFJXJ02.0FPT	small car	5	21	28	24	6	No	371
SUBARU WRX	2	4	SCV-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	FFJXJ02.0FPT	small car	5	19	25	21	5	No	405
SUBARU WRX	2	4	SCV-8	4WD	Gasoline	CA	L2	California LEV-II LEV	FFJXJ02.0FPT	small car	5	19	25	21	5	No	405
