Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay 
SATURN Aura	2.4	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXV02.4027	midsize car	6	22	33	26	7	yes
SATURN Aura	2.4	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXV02.4027	midsize car	6	22	33	26	7	yes
SATURN Aura	3.6	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXJ03.9142	midsize car	6	17	26	20	5	no
SATURN Aura	3.6	6	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXJ03.9142	midsize car	6	17	26	20	5	no
SATURN Aura Hybrid	2.4	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXV02.4040	midsize car	6	26	34	29	8	yes
SATURN Aura Hybrid	2.4	4	Auto-4	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXV02.4040	midsize car	6	26	34	29	8	yes
SATURN Outlook	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	AGMXJ03.6151	SUV	7	17	24	19	4	no
SATURN Outlook	3.6	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	AGMXJ03.6151	SUV	7	16	23	19	4	no
SATURN Outlook	3.6	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXJ03.6151	SUV	6	17	24	19	4	no
SATURN Outlook	3.6	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXJ03.6151	SUV	6	16	23	19	4	no
SATURN Sky	2	4	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXV02.0020	small car	6	19	27	22	6	no
SATURN Sky	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXV02.0020	small car	6	19	29	23	6	no
SATURN Sky	2	4	Auto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXV02.0020	small car	6	19	27	22	6	no
SATURN Sky	2	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXV02.0020	small car	6	19	29	23	6	no
SATURN Sky	2.4	4	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXV02.4031	small car	6	19	24	21	5	no
SATURN Sky	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXV02.4031	small car	6	19	26	22	6	no
SATURN Sky	2.4	4	Auto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXV02.4031	small car	6	19	24	21	5	no
SATURN Sky	2.4	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXV02.4031	small car	6	19	26	22	6	no
SATURN Vue	2.4	4	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	AGMXT02.4124	SUV	7	19	26	22	6	yes
SATURN Vue	3.5	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXJ03.9142	SUV	6	16	23	19	4	no
SATURN Vue	3.5	6	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	AGMXJ03.9142	SUV	6	16	23	19	4	no
SATURN Vue	3.6	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXJ03.9142	SUV	6	17	24	19	4	no
SATURN Vue	3.6	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXJ03.9142	SUV	6	17	24	19	4	no
SATURN Vue	3.6	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXJ03.9142	SUV	6	16	23	19	4	no
SATURN Vue	3.6	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AGMXJ03.9142	SUV	6	16	23	19	4	no
SATURN Vue	3.6	6	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXJ03.9142	SUV	6	17	24	19	4	no
SATURN Vue	3.6	6	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	AGMXJ03.9142	SUV	6	17	24	19	4	no
SATURN Vue	3.6	6	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	AGMXJ03.9142	SUV	6	16	23	19	4	no
SATURN Vue	3.6	6	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	AGMXJ03.9142	SUV	6	16	23	19	4	no
SATURN Vue Hybrid	2.4	4	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	AGMXT02.4135	SUV	7	25	32	28	8	yes
SMART ForTwo Cabriolet	1	3	AutoMan-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	AMBXV01.0U2A	small car	7	33	41	36	9	yes
SMART ForTwo Cabriolet	1	3	AutoMan-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXV01.0U2A	small car	6	33	41	36	9	yes
SMART ForTwo Coupe	1	3	AutoMan-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	AMBXV01.0U2A	small car	7	33	41	36	9	yes
SMART ForTwo Coupe	1	3	AutoMan-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AMBXV01.0U2A	small car	6	33	41	36	9	yes
SUBARU Forester	2.5	4	SemiAuto-4	4WD	Gasoline	CA	S2	California LEV-II SULEV	AFJXJ02.5NVD	SUV	9.5	20	26	22	6	yes
SUBARU Forester	2.5	4	Man-5	4WD	Gasoline	CA	S2	California LEV-II SULEV	AFJXJ02.5NVD	SUV	9.5	20	27	22	6	yes
SUBARU Forester	2.5	4	SemiAuto-4	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AFJXJ02.5NVD	SUV	7	20	26	22	6	yes
SUBARU Forester	2.5	4	Man-5	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AFJXJ02.5NVD	SUV	7	20	27	22	6	yes
SUBARU Forester	2.5	4	SemiAuto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5PHL	SUV	6	19	24	21	5	no
SUBARU Forester	2.5	4	SemiAuto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	SUV	6	20	26	22	6	no
SUBARU Forester	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	SUV	6	20	27	22	6	no
SUBARU Forester	2.5	4	SemiAuto-4	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5PHL	SUV	6	19	24	21	5	no
SUBARU Forester	2.5	4	SemiAuto-4	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	SUV	6	20	26	22	6	no
SUBARU Forester	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	SUV	6	20	27	22	6	no
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5PHL	small car	6	18	25	21	5	no
SUBARU Impreza	2.5	4	SemiAuto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5PHL	small car	6	19	24	21	5	no
SUBARU Impreza	2.5	4	SemiAuto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	small car	6	20	26	22	6	no
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	small car	6	20	27	22	6	no
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5PHL	small car	6	18	25	21	5	no
SUBARU Impreza	2.5	4	SemiAuto-4	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5PHL	small car	6	19	24	21	5	no
SUBARU Impreza	2.5	4	SemiAuto-4	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	small car	6	20	26	22	6	no
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	small car	6	20	27	22	6	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5PHL	station wagon	6	17	23	19	4	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5PHL	station wagon	6	18	25	21	5	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	SemiAuto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5PHL	station wagon	6	19	24	21	5	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	SemiAuto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	station wagon	6	20	26	22	6	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	station wagon	6	20	27	22	6	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5PHL	station wagon	6	17	23	19	4	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5PHL	station wagon	6	18	25	21	5	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	SemiAuto-4	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5PHL	station wagon	6	19	24	21	5	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	SemiAuto-4	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	station wagon	6	20	26	22	6	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	station wagon	6	20	27	22	6	no
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	CA	S2	California LEV-II SULEV	AFJXJ02.5NVD	midsize car	9.5	23	31	26	7	yes
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AFJXJ02.5NVD	midsize car	7	23	31	26	7	yes
SUBARU Legacy	3.6	6	SemiAuto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	AFJXJ03.6WFJ	midsize car	7	18	25	20	5	no
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5PHL	midsize car	6	18	25	21	5	no
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	midsize car	6	19	27	22	6	no
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	midsize car	6	23	31	26	7	yes
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5PHL	midsize car	6	18	25	21	5	no
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	midsize car	6	19	27	22	6	no
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	midsize car	6	23	31	26	7	yes
SUBARU Legacy	3.6	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ03.6TGK	midsize car	6	18	25	20	5	no
SUBARU Legacy	3.6	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ03.6WFJ	midsize car	6	18	25	20	5	no
SUBARU Legacy	3.6	6	SemiAuto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ03.6TGK	midsize car	6	18	25	20	5	no
SUBARU Outback Wagon	2.5	4	Man-6	4WD	Gasoline	CA	S2	California LEV-II SULEV	AFJXJ02.5NVD	SUV	9.5	19	27	22	6	yes
SUBARU Outback Wagon	2.5	4	CVT	4WD	Gasoline	CA	S2	California LEV-II SULEV	AFJXJ02.5NVD	SUV	9.5	22	29	24	7	yes
SUBARU Outback Wagon	2.5	4	Man-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AFJXJ02.5NVD	SUV	7	19	27	22	6	yes
SUBARU Outback Wagon	2.5	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AFJXJ02.5NVD	SUV	7	22	29	24	7	yes
SUBARU Outback Wagon	3.6	6	SemiAuto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	AFJXJ03.6WFJ	SUV	7	18	25	20	5	no
SUBARU Outback Wagon	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	SUV	6	19	27	22	6	no
SUBARU Outback Wagon	2.5	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ02.5MXG	SUV	6	22	29	24	7	yes
SUBARU Outback Wagon	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	SUV	6	19	27	22	6	no
SUBARU Outback Wagon	2.5	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ02.5MXG	SUV	6	22	29	24	7	yes
SUBARU Outback Wagon	3.6	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ03.6TGK	SUV	6	18	25	20	5	no
SUBARU Outback Wagon	3.6	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ03.6WFJ	SUV	6	18	25	20	5	no
SUBARU Outback Wagon	3.6	6	SemiAuto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ03.6TGK	SUV	6	18	25	20	5	no
SUBARU Tribeca	3.6	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	AFJXJ03.6TGK	SUV	6	16	21	18	4	no
SUBARU Tribeca	3.6	6	SemiAuto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	AFJXJ03.6TGK	SUV	6	16	21	18	4	no
SUZUKI Equator	2.5	4	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ANSXT02.5G5A	pickup	7	17	22	19	4	no
SUZUKI Equator	2.5	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ANSXT02.5G5A	pickup	7	19	23	21	5	no
SUZUKI Equator	4	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ANSXT04.0G6A	pickup	7	15	20	17	3	no
SUZUKI Equator	4	6	Auto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	ANSXT04.0G6A	pickup	7	15	19	16	3	no
SUZUKI Equator	2.5	4	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ANSXT02.5G5A	pickup	6	17	22	19	4	no
SUZUKI Equator	2.5	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ANSXT02.5G5A	pickup	6	19	23	21	5	no
SUZUKI Equator	4	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ANSXT04.0G6A	pickup	6	15	20	17	3	no
SUZUKI Equator	4	6	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ANSXT04.0G6A	pickup	6	15	19	16	3	no
SUZUKI Grand Vitara	2.4	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	ASKXT2.395F1	SUV	7	19	25	21	5	no
SUZUKI Grand Vitara	2.4	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ASKXT2.395F1	SUV	7	19	26	22	6	yes
SUZUKI Grand Vitara	2.4	4	Auto-4	4WD	Gasoline	CA	U2	California LEV-II ULEV	ASKXT2.395F1	SUV	7	19	23	20	5	no
SUZUKI Grand Vitara	2.4	4	Man-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	ASKXT2.395F1	SUV	7	19	25	21	5	no
SUZUKI Grand Vitara	3.2	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ASKXT3.205F1	SUV	7	18	24	20	5	no
SUZUKI Grand Vitara	3.2	6	Auto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	ASKXT3.205F1	SUV	7	17	23	19	4	no
SUZUKI Grand Vitara	2.4	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXT2.395F1	SUV	6	19	25	21	5	no
SUZUKI Grand Vitara	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXT2.395F1	SUV	6	19	26	22	6	no
SUZUKI Grand Vitara	2.4	4	Auto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXT2.395F1	SUV	6	19	23	20	5	no
SUZUKI Grand Vitara	2.4	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXT2.395F1	SUV	6	19	25	21	5	no
SUZUKI Grand Vitara	3.2	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXT3.205F1	SUV	6	18	24	20	5	no
SUZUKI Grand Vitara	3.2	6	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXT3.205F1	SUV	6	17	23	19	4	no
SUZUKI Kiszashi	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV2.395F1	small car	6	20	29	24	7	yes
SUZUKI Kiszashi	2.4	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV2.395F1	small car	6	22	29	25	7	yes
SUZUKI Kiszashi	2.4	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV2.395F1	small car	6	23	30	26	7	yes
SUZUKI Kiszashi	2.4	4	Man-6	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV2.395F1	small car	6	20	29	24	7	yes
SUZUKI Kiszashi	2.4	4	CVT	4WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV2.395F1	small car	6	22	29	25	7	yes
SUZUKI Kiszashi	2.4	4	CVT	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV2.395F1	small car	6	23	30	26	7	yes
SUZUKI Kiszashi S	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV2.395F1	small car	6	21	31	25	7	yes
SUZUKI Kiszashi S	2.4	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV2.395F1	small car	6	23	30	25	7	yes
SUZUKI Kiszashi S	2.4	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV2.395F1	small car	6	23	31	26	7	yes
SUZUKI Kiszashi S	2.4	4	Man-6	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV2.395F1	small car	6	21	31	25	7	yes
SUZUKI Kiszashi S	2.4	4	CVT	4WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV2.395F1	small car	6	23	30	25	7	yes
SUZUKI Kiszashi S	2.4	4	CVT	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV2.395F1	small car	6	23	31	26	7	yes
SUZUKI SX4	2	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV1.995F1	station wagon	6	22	30	25	7	yes
SUZUKI SX4	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV1.995F1	station wagon	6	22	30	25	7	yes
SUZUKI SX4	2	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV1.995F1	station wagon	6	23	29	25	7	yes
SUZUKI SX4	2	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV1.995F1	station wagon	6	23	30	26	7	yes
SUZUKI SX4	2	4	Man-6	4WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV1.995F1	station wagon	6	22	30	25	7	yes
SUZUKI SX4	2	4	Man-6	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV1.995F1	station wagon	6	22	30	25	7	yes
SUZUKI SX4	2	4	CVT	4WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV1.995F1	station wagon	6	23	29	25	7	yes
SUZUKI SX4	2	4	CVT	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV1.995F1	station wagon	6	23	30	26	7	yes
SUZUKI SX4 Sedan	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV1.995F1	small car	6	23	33	26	7	yes
SUZUKI SX4 Sedan	2	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV1.995F1	small car	6	25	32	28	8	yes
SUZUKI SX4 Sedan	2	4	Man-6	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV1.995F1	small car	6	23	33	26	7	yes
SUZUKI SX4 Sedan	2	4	CVT	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV1.995F1	small car	6	25	32	28	8	yes
SUZUKI SX4 Sport	2	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV1.995F1	small car	6	23	30	26	7	yes
SUZUKI SX4 Sport	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ASKXV1.995F1	small car	6	23	32	26	7	yes
SUZUKI SX4 Sport	2	4	CVT	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV1.995F1	small car	6	23	30	26	7	yes
SUZUKI SX4 Sport	2	4	Man-6	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	ASKXV1.995F1	small car	6	23	32	26	7	yes
SUZUKI Swift +	1.6	4	Auto-4	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AGDXV01.6004	small car	7	24	30	26	7	yes
SUZUKI Swift +	1.6	4	Man-5	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	AGDXV01.6004	small car	7	27	35	30	8	yes
TOYOTA 4Runner	2.7	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT02.7AEN	SUV	6	18	23	20	5	no
TOYOTA 4Runner	2.7	4	Auto-4	2WD	Gasoline	CA	L2	California LEV-II LEV	ATYXT02.7AEN	SUV	6	18	23	20	5	no
TOYOTA 4Runner	4	6	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT04.0AES	SUV	6	17	23	19	4	no
TOYOTA 4Runner	4	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT04.0AES	SUV	6	17	22	19	4	no
TOYOTA 4Runner	4	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT04.0AES	SUV	6	17	22	19	4	no
TOYOTA 4Runner	4	6	SemiAuto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	ATYXT04.0AES	SUV	6	17	23	19	4	no
TOYOTA 4Runner	4	6	SemiAuto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	ATYXT04.0AES	SUV	6	17	22	19	4	no
TOYOTA 4Runner	4	6	SemiAuto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	ATYXT04.0AES	SUV	6	17	22	19	4	no
TOYOTA Avalon	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV03.5BEA	large car	7	19	28	23	6	yes
TOYOTA Avalon	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV03.5BEA	large car	6	19	28	23	6	no
TOYOTA Camry	2.5	4	SemiAuto-6	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATYXV02.5HE2	midsize car	9.5	22	32	26	7	yes
TOYOTA Camry	2.5	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV02.5BEB	midsize car	7	22	32	26	7	yes
TOYOTA Camry	2.5	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV02.5BEB	midsize car	7	22	33	26	7	yes
TOYOTA Camry	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV03.5BEA	midsize car	7	19	28	23	6	yes
TOYOTA Camry	2.5	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV02.5BEB	midsize car	6	22	32	26	7	yes
TOYOTA Camry	2.5	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV02.5HE2	midsize car	6	22	32	26	7	yes
TOYOTA Camry	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV02.5BEB	midsize car	6	22	33	26	7	yes
TOYOTA Camry	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV03.5BEA	midsize car	6	19	28	23	6	no
TOYOTA Camry Hybrid	2.4	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	ATYXV02.4HC3	midsize car	9.5	33	34	34	9	yes
TOYOTA Camry Hybrid	2.4	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	ATYXV02.4HC3	midsize car	8	33	34	34	9	yes
TOYOTA Corolla	1.8	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV01.8BEA	small car	7	26	34	29	8	yes
TOYOTA Corolla	1.8	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV01.8BEA	small car	7	26	35	30	8	yes
TOYOTA Corolla	2.4	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV02.4BEB	small car	7	22	30	25	7	yes
TOYOTA Corolla	2.4	4	SemiAuto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ATYXV02.4BEB	small car	7	22	30	25	7	yes
TOYOTA Corolla	1.8	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV01.8BEA	small car	6	26	34	29	8	yes
TOYOTA Corolla	1.8	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV01.8BEA	small car	6	26	35	30	8	yes
TOYOTA Corolla	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV02.4BEB	small car	6	22	30	25	7	yes
TOYOTA Corolla	2.4	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXV02.4BEB	small car	6	22	30	25	7	yes
TOYOTA FCHV-adv			CVT	2WD	Hydrogen	FA	B1	Federal Tier 2 Bin 1	ATYXT00.0DA7	SUV	10	N/A	N/A	N/A	10	yes
TOYOTA FCHV-adv			CVT	2WD	Hydrogen	CA	ZEV	California ZEV	ATYXT00.0DA7	SUV	10	N/A	N/A	N/A	10	yes
TOYOTA FJ Cruiser	4	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT04.0AEN	SUV	6	17	22	19	4	no
TOYOTA FJ Cruiser	4	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT04.0AEN	SUV	6	15	19	17	3	no
TOYOTA FJ Cruiser	4	6	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ATYXT04.0AEN	SUV	6	17	21	18	4	no
