Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2 
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD06.45V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ECRXD06.45V0	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ECRXD06.45V0	special purpose	2	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Auto-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Auto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	ECEXD06.78VV	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Auto-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Auto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	ECEXD06.78VV	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Man-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Man-6	4WD	Diesel	CA	U2	California LEV-II ULEV	ECEXD06.78VV	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Man-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	6.7	6	Man-6	2WD	Diesel	CA	U2	California LEV-II ULEV	ECEXD06.78VV	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECRXD06.45W0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECRXD06.45W0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45W0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45W0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45V1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECRXD06.45W0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECRXD06.45W0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45W0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	5.7	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45W0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.4	8	Auto-6	4WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECRXD06.45W1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.4	8	Auto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45W1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.4	8	Auto-6	2WD	Gasoline	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECRXD06.45W1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.4	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ECRXD06.45W1	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	ECEXD06.78VV	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	4WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	4WD	Diesel	CA	L2	California LEV-II LEV	ECEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECEXD06.78VV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	ECEXD06.78VV	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	2WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Auto-6	2WD	Diesel	CA	L2	California LEV-II LEV	ECEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Man-6	4WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Man-6	4WD	Diesel	CA	L2	California LEV-II LEV	ECEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Man-6	2WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	ECEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 3500	6.7	6	Man-6	2WD	Diesel	CA	L2	California LEV-II LEV	ECEXD06.78WV	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM C/V	3.6	6	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	ECRXJ03.65PA	minivan	6	13/18	18/26	15/21	5	No	427/432
RAM C/V	3.6	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	ECRXT03.65P0	minivan	6	18	26	21	5	No	432
RAM Promaster 1500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 1500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	ECRXD03.05VV	van	2	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 1500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 1500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ECRXD03.65V0	van	2	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.05VV	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	ECRXD03.05VV	van	2	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	ECRXD03.05VV	special purpose	2	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 2500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ECRXD03.65V0	van	2	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.05VV	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3	4	AutoMan-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.05VV	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	ECRXD03.05VV	van	2	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3	4	AutoMan-6	2WD	Diesel	CA	U2	California LEV-II ULEV	ECRXD03.05VV	special purpose	2	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.65V0	van	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3.6	6	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	ECRXD03.65V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ECRXD03.65V0	van	2	N/A	N/A	N/A	N/A	No	N/A
RAM Promaster 3500	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ECRXD03.65V0	special purpose	2	N/A	N/A	N/A	N/A	No	N/A
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ERRGV06.6N74	large car	5	13	21	15	2	No	580
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ERRGV06.6N74	large car	6	13	21	15	2	No	580
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ERRGV06.6N74	large car	5	13	21	15	2	No	580
ROLLS-ROYCE Ghost EWB	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ERRGV06.6N74	large car	6	13	21	15	2	No	580
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ERRGV06.7LE2	large car	5	11	19	14	2	No	638
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	ERRGV06.7LE2	large car	5	11	19	14	2	No	638
ROLLS-ROYCE Phantom Coupe	6.7	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ERRGV06.7LE2	small car	5	11	19	14	2	No	638
ROLLS-ROYCE Phantom Coupe	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	ERRGV06.7LE2	small car	5	11	19	14	2	No	638
ROLLS-ROYCE Phantom Drophead Coupe	6.7	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ERRGV06.7LE2	small car	5	11	19	14	2	No	637
ROLLS-ROYCE Phantom Drophead Coupe	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	ERRGV06.7LE2	small car	5	11	19	14	2	No	637
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ERRGV06.7LE2	large car	5	11	19	14	2	No	637
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-8	2WD	Gasoline	CA	L2	California LEV-II LEV	ERRGV06.7LE2	large car	5	11	19	14	2	No	637
ROLLS-ROYCE Wraith	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ERRGV06.6N74	midsize car	5	13	21	15	2	No	577
ROLLS-ROYCE Wraith	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	ERRGV06.6N74	midsize car	6	13	21	15	2	No	577
ROUSH F150	5	8	SemiAuto-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	ERIIT05.03D7	pickup	6	12	15	13	1	No	681
ROUSH F150	5	8	SemiAuto-6	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	ERIIT05.03D7	pickup	6	12	15	13	1	No	681
ROUSH F150	6.2	8	SemiAuto-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	ERIIT06.24D2	pickup	6	10	12	11	1	No	805
ROUSH F150	6.2	8	SemiAuto-6	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	ERIIT06.24D2	pickup	6	10	12	11	1	No	805
ROUSH F150 Raptor	6.2	8	SemiAuto-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	ERIIT06.24D2	pickup	6	10	12	11	1	No	805
ROUSH Stage 3 Mustang	5	8	Auto-6	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	ERIIV05.0VD5	small car	6	15	22	17	3	No	505
ROUSH Stage 3 Mustang	5	8	Man-6	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	ERIIV05.0VD5	small car	6	14	22	17	3	No	531
SCION FR-S	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXV02.0AJM	small car	5	22	30	25	6	No	357
SCION FR-S	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	EFJXV02.0AJM	small car	5	22	30	25	6	No	357
SCION FR-S	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXV02.0AJM	small car	5	25	34	28	7	No	316
SCION FR-S	2	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	EFJXV02.0AJM	small car	5	25	34	28	7	No	316
SCION iQ	1.3	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV01.3BEA	small car	5	36	37	37	9	Yes	238
SCION iQ	1.3	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV01.3BEA	small car	6	36	37	37	9	Yes	238
SCION tC	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV02.5BEB	small car	5	23	31	26	7	No	339
SCION tC	2.5	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV02.5BEB	small car	6	23	31	26	7	Yes	339
SCION tC	2.5	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV02.5BEB	small car	5	23	31	26	7	No	339
SCION tC	2.5	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV02.5BEB	small car	6	23	31	26	7	Yes	339
SCION xB	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV02.4BEB	station wagon	5	22	28	24	6	No	367
SCION xB	2.4	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV02.4BEB	station wagon	6	22	28	24	6	No	367
SCION xB	2.4	4	SemiAuto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV02.4BEB	station wagon	5	22	28	24	6	No	365
SCION xB	2.4	4	SemiAuto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV02.4BEB	station wagon	6	22	28	24	6	No	365
SCION xD	1.8	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV01.8BEA	small car	5	27	33	29	7	No	301
SCION xD	1.8	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV01.8BEA	small car	6	27	33	29	7	Yes	301
SCION xD	1.8	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ETYXV01.8BEA	small car	5	27	33	29	7	No	297
SCION xD	1.8	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	ETYXV01.8BEA	small car	6	27	33	29	7	Yes	297
SMART ForTwo Cabriolet	N/A	N/A	Auto-1	2WD	Electricity	FA	B1	Federal Tier 2 Bin 1	EMBXV00.0ED1	small car	10	122	93	107	10	Elite	0
SMART ForTwo Cabriolet	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	EMBXV00.0ED1	small car	10	122	93	107	10	Elite	0
SMART ForTwo Convertible	1	3	AutoMan-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EMBXV01.0U2A	small car	5	34	38	36	9	Yes	243
SMART ForTwo Convertible	1	3	AutoMan-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	EMBXV01.0U2A	small car	6	34	38	36	9	Yes	243
SMART ForTwo Coupe	N/A	N/A	Auto-1	2WD	Electricity	FA	B1	Federal Tier 2 Bin 1	EMBXV00.0ED1	small car	10	122	93	107	10	Elite	0
SMART ForTwo Coupe	N/A	N/A	Auto-1	2WD	Electricity	CA	ZEV	California ZEV	EMBXV00.0ED1	small car	10	122	93	107	10	Elite	0
SMART ForTwo Coupe	1	3	AutoMan-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EMBXV01.0U2A	small car	5	34	38	36	9	Yes	243
SMART ForTwo Coupe	1	3	AutoMan-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	EMBXV01.0U2A	small car	6	34	38	36	9	Yes	243
SRT Viper	8.4	10	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	ECRXV08.45P0	small car	5	12	19	15	2	No	607
SRT Viper	8.4	10	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	ECRXV08.45P0	small car	5	12	19	15	2	No	607
SUBARU BRZ	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXV02.0AJM	small car	5	22	30	25	6	No	360
SUBARU BRZ	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	EFJXV02.0AJM	small car	5	22	30	25	6	No	360
SUBARU BRZ	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXV02.0AJM	small car	5	25	34	28	7	No	317
SUBARU BRZ	2	4	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	EFJXV02.0AJM	small car	5	25	34	28	7	No	317
SUBARU Forester	2	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.0FPT	small SUV	5	23	28	25	6	No	357
SUBARU Forester	2	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.0FPT	small SUV	5	23	28	25	6	No	357
SUBARU Forester	2.5	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	EFJXJ02.5NKR	small SUV	6	24	32	27	7	Yes	328
SUBARU Forester	2.5	4	CVT	4WD	Gasoline	CA	PZEV	California PZEV	EFJXJ02.5NKR	small SUV	9	24	32	27	7	Yes	328
SUBARU Forester	2.5	4	Man-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	EFJXJ02.5NKR	small SUV	6	22	29	24	6	No	365
SUBARU Forester	2.5	4	Man-6	4WD	Gasoline	CA	PZEV	California PZEV	EFJXJ02.5NKR	small SUV	9	22	29	24	6	No	365
SUBARU Impreza	2	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5MLP	small car	5	27	36	30	8	Yes	296
SUBARU Impreza	2	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5MLP	small car	5	27	36	30	8	Yes	296
SUBARU Impreza	2	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	EFJXJ02.5NKR	small car	6	27	36	30	8	Yes	296
SUBARU Impreza	2	4	CVT	4WD	Gasoline	CA	PZEV	California PZEV	EFJXJ02.5NKR	small car	9	27	36	30	8	Yes	296
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5MLP	small car	5	25	34	28	7	No	319
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5MLP	small car	5	25	34	28	7	No	319
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	EFJXJ02.5NKR	small car	6	25	34	28	7	Yes	319
SUBARU Impreza	2	4	Man-5	4WD	Gasoline	CA	PZEV	California PZEV	EFJXJ02.5NKR	small car	9	25	34	28	7	Yes	319
SUBARU Impreza	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5PHU	small car	5	17	23	19	4	No	468
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5PHU	small car	5	19	25	21	5	No	424
SUBARU Impreza	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5PHU	small car	5	17	23	19	4	No	468
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5PHU	small car	5	19	25	21	5	No	424
SUBARU Impreza Wagon	2	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5MLP	station wagon	5	27	36	30	8	Yes	296
SUBARU Impreza Wagon	2	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5MLP	station wagon	5	27	36	30	8	Yes	296
SUBARU Impreza Wagon	2	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	EFJXJ02.5NKR	station wagon	6	27	36	30	8	Yes	296
SUBARU Impreza Wagon	2	4	CVT	4WD	Gasoline	CA	PZEV	California PZEV	EFJXJ02.5NKR	station wagon	9	27	36	30	8	Yes	296
SUBARU Impreza Wagon	2	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5MLP	station wagon	5	25	33	28	7	No	320
SUBARU Impreza Wagon	2	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5MLP	station wagon	5	25	33	28	7	No	320
SUBARU Impreza Wagon	2	4	Man-5	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	EFJXJ02.5NKR	station wagon	6	25	33	28	7	Yes	320
SUBARU Impreza Wagon	2	4	Man-5	4WD	Gasoline	CA	PZEV	California PZEV	EFJXJ02.5NKR	station wagon	9	25	33	28	7	Yes	320
SUBARU Impreza Wagon	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5PHU	station wagon	5	17	23	19	4	No	468
SUBARU Impreza Wagon	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5PHU	station wagon	5	19	25	21	5	No	424
SUBARU Impreza Wagon	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5PHU	station wagon	5	17	23	19	4	No	468
SUBARU Impreza Wagon	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5PHU	station wagon	5	19	25	21	5	No	424
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5MLP	midsize car	5	24	32	27	7	No	326
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5MLP	midsize car	5	24	32	27	7	No	326
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	EFJXJ02.5NKR	midsize car	6	24	32	27	7	Yes	326
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	CA	PZEV	California PZEV	EFJXJ02.5NKR	midsize car	9	24	32	27	7	Yes	326
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5MLP	midsize car	5	21	29	24	6	No	368
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5MLP	midsize car	5	21	29	24	6	No	368
SUBARU Legacy	3.6	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ03.6TGK	midsize car	5	18	25	20	5	No	438
SUBARU Legacy	3.6	6	SemiAuto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ03.6TGK	midsize car	5	18	25	20	5	No	438
SUBARU Legacy	3.6	6	SemiAuto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ03.6WFJ	midsize car	5	18	25	20	5	No	438
SUBARU Legacy	3.6	6	SemiAuto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	EFJXJ03.6WFJ	midsize car	6	18	25	20	5	No	438
SUBARU Outback AWD	2.5	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	EFJXJ02.5MLP	small SUV	5	24	30	26	7	No	339
SUBARU Outback AWD	2.5	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	EFJXJ02.5MLP	small SUV	5	24	30	26	7	No	339
SUBARU Outback AWD	2.5	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	EFJXJ02.5NKR	small SUV	6	24	30	26	7	Yes	339
SUBARU Outback AWD	2.5	4	CVT	4WD	Gasoline	CA	PZEV	California PZEV	EFJXJ02.5NKR	small SUV	9	24	30	26	7	Yes	339
