Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2 
NISSAN Murano	3.5	6	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT03.5G7A	small SUV	5	18	23	20	5	No	444
NISSAN Murano	3.5	6	CVT	4WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT03.5G7A	small SUV	6	18	23	20	5	No	444
NISSAN Murano	3.5	6	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT03.5G7A	small SUV	5	18	24	20	5	No	438
NISSAN Murano	3.5	6	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT03.5G7A	small SUV	6	18	24	20	5	No	438
NISSAN Murano CrossCabriolet	3.5	6	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT03.5G7A	small SUV	5	17	22	19	4	No	468
NISSAN Murano CrossCabriolet	3.5	6	CVT	4WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT03.5G7A	small SUV	6	17	22	19	4	No	468
NISSAN NV1500	4	6	Auto-5	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DNSXD04.0Y6B	van	1	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV1500	4	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXD04.0Y6B	van	2	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV200	2	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT02.0G2A	van	5	24	25	24	6	No	363
NISSAN NV200	2	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT02.0G2A	van	6	24	25	24	6	No	363
NISSAN NV2500	4	6	Auto-5	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DNSXD04.0Y6B	van	1	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV2500	4	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXD04.0Y6B	van	2	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV2500	5.6	8	Auto-5	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DNSXD05.6Y9A	van	1	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV2500	5.6	8	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXD05.6Y9A	van	2	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV3500	5.6	8	Auto-5	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DNSXD05.6Y9A	van	1	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV3500	5.6	8	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXD05.6Y9A	van	2	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV3500 Passenger	4	6	Auto-5	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DNSXD04.0Y6B	van	1	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV3500 Passenger	4	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXD04.0Y6B	van	2	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV3500 Passenger	5.6	8	Auto-5	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DNSXD05.6Y9A	van	1	N/A	N/A	N/A	N/A	No	N/A
NISSAN NV3500 Passenger	5.6	8	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXD05.6Y9A	van	2	N/A	N/A	N/A	N/A	No	N/A
NISSAN Pathfinder	3.5	6	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT03.5G7B	small SUV	5	19	25	21	5	No	415
NISSAN Pathfinder	3.5	6	CVT	4WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT03.5G7B	small SUV	6	19	25	21	5	No	415
NISSAN Pathfinder	3.5	6	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT03.5G7B	small SUV	5	20	26	22	5	No	404
NISSAN Pathfinder	3.5	6	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT03.5G7B	small SUV	6	20	26	22	5	No	404
NISSAN Quest	3.5	6	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT03.5G7A	minivan	5	19	25	21	5	No	420
NISSAN Quest	3.5	6	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT03.5G7A	minivan	6	19	25	21	5	No	420
NISSAN Rogue	2.5	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXJ02.5G5B	small SUV	5	22	27	24	6	No	374
NISSAN Rogue	2.5	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	DNSXJ02.5G5B	small SUV	5	22	27	24	6	No	374
NISSAN Rogue	2.5	4	CVT	4WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT02.575A	small SUV	6	22	27	24	6	No	374
NISSAN Rogue	2.5	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXJ02.5G5B	small SUV	5	23	28	25	6	No	355
NISSAN Rogue	2.5	4	CVT	2WD	Gasoline	CA	L2	California LEV-II LEV	DNSXJ02.5G5B	small SUV	5	23	28	25	6	No	355
NISSAN Rogue	2.5	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT02.575A	small SUV	6	23	28	25	6	No	355
NISSAN Sentra	1.8	4	CVT	2WD	Gasoline	CA	PZEV	California PZEV	DNSXV01.881B	midsize car	9	30	39	33	8	Yes	268
NISSAN Sentra	1.8	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXV01.8G1A	midsize car	5	30	39	34	9	Yes	263
NISSAN Sentra	1.8	4	CVT	2WD	Gasoline	CA	L2	California LEV-II LEV	DNSXV01.8G1A	midsize car	5	30	39	34	9	Yes	263
NISSAN Sentra	1.8	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXV01.8G1A	midsize car	5	27	36	30	8	Yes	292
NISSAN Sentra	1.8	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DNSXV01.8G1A	midsize car	5	27	36	30	8	Yes	292
NISSAN Sentra FE+	1.8	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXV01.8G1A	midsize car	5	30	40	34	9	Yes	262
NISSAN Sentra FE+	1.8	4	CVT	2WD	Gasoline	CA	L2	California LEV-II LEV	DNSXV01.8G1A	midsize car	5	30	40	34	9	Yes	262
NISSAN Titan	5.6	8	Auto-5	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DNSXT05.6G9B	pickup	5	12-Sep	17-Dec	14-Oct	2	No	620/639
NISSAN Titan	5.6	8	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT05.6G9A	pickup	5	12	17	14	2	No	643
NISSAN Titan	5.6	8	Auto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	DNSXT05.6G9A	pickup	5	12	17	14	2	No	643
NISSAN Titan	5.6	8	Auto-5	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DNSXT05.6G9B	pickup	5	13-Sep	13/18	15-Nov	3	No	583/605
NISSAN Titan	5.6	8	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT05.6G9A	pickup	5	13	18	15	3	No	601
NISSAN Titan	5.6	8	Auto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	DNSXT05.6G9A	pickup	5	13	18	15	3	No	601
NISSAN Versa	1.6	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXV01.6G4A	small car	5	26	35	30	8	Yes	296
NISSAN Versa	1.6	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXV01.6G4A	small car	6	26	35	30	8	Yes	296
NISSAN Versa	1.6	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXV01.6G4A	small car	5	31	40	35	9	Yes	254
NISSAN Versa	1.6	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXV01.6G4A	small car	6	31	40	35	9	Yes	254
NISSAN Versa	1.6	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXV01.6G4A	small car	5	27	36	30	8	Yes	296
NISSAN Versa	1.6	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXV01.6G4A	small car	6	27	36	30	8	Yes	296
NISSAN Xterra	4	6	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT04.0G6A	small SUV	5	15	20	17	4	No	532
NISSAN Xterra	4	6	Auto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT04.0G6A	small SUV	6	15	20	17	4	No	532
NISSAN Xterra	4	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT04.0G6A	small SUV	5	16	22	18	4	No	489
NISSAN Xterra	4	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT04.0G6A	small SUV	6	16	22	18	4	No	489
NISSAN Xterra	4	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DNSXT04.0G6A	small SUV	5	16	20	17	4	No	518
NISSAN Xterra	4	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DNSXT04.0G6A	small SUV	6	16	20	17	4	No	518
PORSCHE 911 Carrera	3.4	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	20	28	23	6	No	384
PORSCHE 911 Carrera	3.4	6	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	20	28	23	6	No	384
PORSCHE 911 Carrera	3.4	6	Man-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	27	22	5	No	407
PORSCHE 911 Carrera	3.4	6	Man-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	27	22	5	No	407
PORSCHE 911 Carrera 4	3.4	6	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	20	28	23	6	No	389
PORSCHE 911 Carrera 4	3.4	6	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	20	28	23	6	No	389
PORSCHE 911 Carrera 4	3.4	6	Man-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	27	22	5	No	404
PORSCHE 911 Carrera 4	3.4	6	Man-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	27	22	5	No	404
PORSCHE 911 Carrera 4 Cabriolet	3.4	6	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	20	27	22	5	No	397
PORSCHE 911 Carrera 4 Cabriolet	3.4	6	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	20	27	22	5	No	397
PORSCHE 911 Carrera 4 Cabriolet	3.4	6	Man-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	26	21	5	No	414
PORSCHE 911 Carrera 4 Cabriolet	3.4	6	Man-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	26	21	5	No	414
PORSCHE 911 Carrera 4S	3.8	6	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	26	22	5	No	407
PORSCHE 911 Carrera 4S	3.8	6	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	26	22	5	No	407
PORSCHE 911 Carrera 4S	3.8	6	Man-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	18	26	21	5	No	417
PORSCHE 911 Carrera 4S	3.8	6	Man-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	18	26	21	5	No	417
PORSCHE 911 Carrera 4S Cabriolet	3.8	6	AMS-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	26	21	5	No	418
PORSCHE 911 Carrera 4S Cabriolet	3.8	6	AMS-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	26	21	5	No	418
PORSCHE 911 Carrera 4S Cabriolet	3.8	6	Man-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	18	26	21	5	No	424
PORSCHE 911 Carrera 4S Cabriolet	3.8	6	Man-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	18	26	21	5	No	424
PORSCHE 911 Carrera Cabriolet	3.4	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	20	28	23	6	No	384
PORSCHE 911 Carrera Cabriolet	3.4	6	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	20	28	23	6	No	384
PORSCHE 911 Carrera Cabriolet	3.4	6	Man-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	27	22	5	No	405
PORSCHE 911 Carrera Cabriolet	3.4	6	Man-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	27	22	5	No	405
PORSCHE 911 Carrera S	3.8	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	27	22	5	No	399
PORSCHE 911 Carrera S	3.8	6	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	27	22	5	No	399
PORSCHE 911 Carrera S	3.8	6	Man-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	27	22	5	No	409
PORSCHE 911 Carrera S	3.8	6	Man-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	27	22	5	No	409
PORSCHE 911 Carrera S Cabriolet	3.8	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	27	22	5	No	406
PORSCHE 911 Carrera S Cabriolet	3.8	6	AMS-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	27	22	5	No	406
PORSCHE 911 Carrera S Cabriolet	3.8	6	Man-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8C91	small car	5	19	27	22	5	No	413
PORSCHE 911 Carrera S Cabriolet	3.8	6	Man-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8C91	small car	5	19	27	22	5	No	413
PORSCHE 911 Turbo	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8TDI	small car	5	17	25	19	4	No	457
PORSCHE 911 Turbo	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8TDI	small car	5	17	25	19	4	No	457
PORSCHE 911 Turbo	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8TDI	small car	5	16	24	19	4	No	464
PORSCHE 911 Turbo	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8TDI	small car	5	16	24	19	4	No	464
PORSCHE 911 Turbo Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8TDI	small car	5	16	24	19	4	No	476
PORSCHE 911 Turbo Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8TDI	small car	5	16	24	19	4	No	476
PORSCHE 911 Turbo Cabriolet	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8TDI	small car	5	16	24	19	4	No	471
PORSCHE 911 Turbo Cabriolet	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8TDI	small car	5	16	24	19	4	No	471
PORSCHE 911 Turbo S	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8TDI	small car	5	17	25	19	4	No	457
PORSCHE 911 Turbo S	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8TDI	small car	5	17	25	19	4	No	457
PORSCHE 911 Turbo S Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.8TDI	small car	5	16	24	19	4	No	476
PORSCHE 911 Turbo S Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.8TDI	small car	5	16	24	19	4	No	476
PORSCHE Boxster	2.7	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV02.7B81	small car	5	22	32	26	7	No	349
PORSCHE Boxster	2.7	6	AMS-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXV02.7B81	small car	6	22	32	26	7	Yes	349
PORSCHE Boxster	2.7	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV02.7B81	small car	5	20	30	24	6	No	374
PORSCHE Boxster	2.7	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXV02.7B81	small car	6	20	30	24	6	No	374
PORSCHE Boxster S	3.4	6	AMS-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.4B81	small car	5	21	30	24	6	No	370
PORSCHE Boxster S	3.4	6	AMS-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXV03.4B81	small car	6	21	30	24	6	No	370
PORSCHE Boxster S	3.4	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.4B81	small car	5	20	28	23	6	No	395
PORSCHE Boxster S	3.4	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXV03.4B81	small car	6	20	28	23	6	No	395
PORSCHE Cayenna S Hybrid	3	6	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXT03.0CHD	standard SUV	5	20	24	21	5	No	413
PORSCHE Cayenna S Hybrid	3	6	Auto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXT03.0CHD	standard SUV	6	20	24	21	5	No	413
PORSCHE Cayenne	3	6	SemiAuto-8	4WD	Diesel	FA	B5	Federal Tier 2 Bin 5	DPRXT03.0CDD	standard SUV	5	20	29	23	5	No	442
PORSCHE Cayenne	3	6	SemiAuto-8	4WD	Diesel	CA	U2	California LEV-II ULEV	DPRXT03.0CDD	standard SUV	6	20	29	23	5	No	442
PORSCHE Cayenne	3.6	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXT03.6CBD	standard SUV	5	15	22	17	4	No	513
PORSCHE Cayenne	3.6	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXT03.6CBD	standard SUV	6	15	22	17	4	No	513
PORSCHE Cayenne	3.6	6	SemiAuto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXT03.6CBD	standard SUV	5	17	23	19	4	No	462
PORSCHE Cayenne	3.6	6	SemiAuto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXT03.6CBD	standard SUV	6	17	23	19	4	No	462
PORSCHE Cayenne GTS	4.8	8	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXT04.8CSD	standard SUV	5	15	21	17	4	No	523
PORSCHE Cayenne GTS	4.8	8	Auto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXT04.8CSD	standard SUV	6	15	21	17	4	No	523
PORSCHE Cayenne S	4.8	8	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXT04.8CSD	standard SUV	5	16	22	18	4	No	493
PORSCHE Cayenne S	4.8	8	Auto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXT04.8CSD	standard SUV	6	16	22	18	4	No	493
PORSCHE Cayenne Turbo	4.8	8	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXT04.8CTD	standard SUV	5	15	22	17	4	No	517
PORSCHE Cayenne Turbo	4.8	8	Auto-8	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXT04.8CTD	standard SUV	5	15	22	17	4	No	517
PORSCHE Panamera	3.6	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.6PBD	large car	5	18	27	21	5	No	421
PORSCHE Panamera	3.6	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.6PBD	large car	5	18	27	21	5	No	421
PORSCHE Panamera 4	3.6	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.6PBD	large car	5	18	26	21	5	No	428
PORSCHE Panamera 4	3.6	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV03.6PBD	large car	5	18	26	21	5	No	428
PORSCHE Panamera 4S	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV04.8PSD	large car	5	16	24	19	4	No	468
PORSCHE Panamera 4S	4.8	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXV04.8PSD	large car	6	16	24	19	4	No	468
PORSCHE Panamera GTS	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV04.8PSD	large car	5	16	23	19	4	No	478
PORSCHE Panamera GTS	4.8	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXV04.8PSD	large car	6	16	23	19	4	No	478
PORSCHE Panamera S	4.8	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV04.8PSD	large car	5	16	24	19	4	No	468
PORSCHE Panamera S	4.8	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXV04.8PSD	large car	6	16	24	19	4	No	468
PORSCHE Panamera S Hybrid	3	6	Auto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV03.0PHD	large car	5	22	30	25	6	No	364
PORSCHE Panamera S Hybrid	3	6	Auto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	DPRXV03.0PHD	large car	6	22	30	25	6	No	364
PORSCHE Panamera Turbo	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV04.8PTD	large car	5	15	23	18	4	No	500
PORSCHE Panamera Turbo	4.8	8	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV04.8PTD	large car	5	15	23	18	4	No	500
PORSCHE Panamera Turbo S	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DPRXV04.8PTD	large car	5	15	23	18	4	No	500
PORSCHE Panamera Turbo S	4.8	8	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	DPRXV04.8PTD	large car	5	15	23	18	4	No	500
RAM 1500	3.6	6	Auto-8	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DCRXT03.6VPB	pickup	6	16-Nov	16/23	13/19	4	No	476/474
RAM 1500	3.6	6	Auto-8	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DCRXT03.6VPB	pickup	6	17-Dec	17/25	14/20	5	No	444/449
RAM 1500	3.6	6	Auto-8	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DCRXT03.6VP0	pickup	6	17	25	20	5	No	450
RAM 1500	4.7	8	Auto-6	4WD	Ethanol/Gas	FA	B8	Federal Tier 2 Bin 8	DCRXT04.7HNA	pickup	2	14-Oct	19-Dec	16-Nov	3	No	584/564
RAM 1500	4.7	8	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DCRXT04.7UPA	pickup	6	14-Oct	19-Dec	16-Nov	3	No	584/564
RAM 1500	4.7	8	Auto-6	2WD	Ethanol/Gas	FA	B8	Federal Tier 2 Bin 8	DCRXT04.7HNA	pickup	2	14-Oct	20-Dec	16-Nov	3	No	584/551
RAM 1500	4.7	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DCRXT04.7UPA	pickup	6	14-Oct	20-Dec	16-Nov	3	No	584/551
RAM 1500	5.7	8	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DCRXT05.7VP0	pickup	6	13	19	15	3	No	582
RAM 1500	5.7	8	Auto-8	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DCRXT05.7VP0	pickup	6	15	21	17	4	No	527
RAM 1500	5.7	8	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DCRXT05.7VP0	pickup	6	14	20	16	3	No	560
RAM 1500	5.7	8	Auto-8	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DCRXT05.7VP0	pickup	6	15	22	17	4	No	515
RAM 1500 HD	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DCRXD05.78V0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 1500 HD	5.7	8	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DCRXD05.78V0	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 1500 HFE	3.6	6	Auto-8	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DCRXT03.6VP0	pickup	6	18	25	21	5	No	425
RAM 2500	5.7	8	Auto-6	4WD	CNG/Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DCRXD05.78VY	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	CNG/Gasoline	CA	U2	California LEV-II ULEV	DCRXD05.78VY	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DCRXD05.78V0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DCRXD05.78V0	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DCRXD05.78V0	pickup	2	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DCRXD05.78V0	special purpose	2	N/A	N/A	N/A	N/A	No	N/A
RAM 2500	5.7	8	Auto-6	2WD	Gasoline	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DCRXD05.78V0	pickup	1	N/A	N/A	N/A	N/A	No	N/A
