Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay 
PORSCHE 911 GTS	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8CDI	small car	5	19	26	22	5	no
PORSCHE 911 GTS Cabriolet	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 GTS Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 GTS Cabriolet	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8CDI	small car	5	18	26	21	4	no
PORSCHE 911 GTS Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Speedster	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Speedster	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8CDI	small car	5	19	27	21	4	no
PORSCHE 911 Turbo	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8TDI	small car	5	17	25	19	3	no
PORSCHE 911 Turbo	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8TDI	small car	5	17	25	19	3	no
PORSCHE 911 Turbo Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo Cabriolet	3.8	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo Cabriolet	3.8	6	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo S Cabriolet	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo S Cabriolet	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8TDI	small car	5	16	24	19	3	no
PORSCHE 911 Turbo S Coupe	3.8	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.8TDI	small car	5	17	25	19	3	no
PORSCHE 911 Turbo S Coupe	3.8	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.8TDI	small car	5	17	25	19	3	no
PORSCHE Boxster	2.9	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV02.9BMI	small car	6	19	27	22	5	no
PORSCHE Boxster	2.9	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV02.9BMI	small car	6	20	29	24	5	no
PORSCHE Boxster	2.9	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV02.9BMI	small car	5	19	27	22	5	no
PORSCHE Boxster	2.9	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV02.9BMI	small car	5	20	29	24	5	no
PORSCHE Boxster S	3.4	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV03.4BDI	small car	6	19	26	22	5	no
PORSCHE Boxster S	3.4	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV03.4BDI	small car	6	20	29	23	5	no
PORSCHE Boxster S	3.4	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.4BDI	small car	5	19	26	22	5	no
PORSCHE Boxster S	3.4	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.4BDI	small car	5	20	29	23	5	no
PORSCHE Boxster Spyder	3.4	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV03.4BDI	small car	6	19	27	22	5	no
PORSCHE Boxster Spyder	3.4	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV03.4BDI	small car	6	20	29	23	5	no
PORSCHE Boxster Spyder	3.4	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.4BDI	small car	5	19	27	22	5	no
PORSCHE Boxster Spyder	3.4	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.4BDI	small car	5	20	29	23	5	no
PORSCHE Cayenna S Hybrid	3	6	Auto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXT03.0CHD	SUV	6	20	24	21	4	no
PORSCHE Cayenna S Hybrid	3	6	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXT03.0CHD	SUV	5	20	24	21	4	no
PORSCHE Cayenne	3.6	6	Man-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXT03.6CBD	SUV	6	15	22	18	3	no
PORSCHE Cayenne	3.6	6	Auto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXT03.6CBD	SUV	6	16	23	19	3	no
PORSCHE Cayenne	3.6	6	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXT03.6CBD	SUV	5	15	22	18	3	no
PORSCHE Cayenne	3.6	6	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXT03.6CBD	SUV	5	16	23	19	3	no
PORSCHE Cayenne S	4.8	8	Auto-8	4WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXT04.8CSD	SUV	6	16	22	18	3	no
PORSCHE Cayenne S	4.8	8	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXT04.8CSD	SUV	5	16	22	18	3	no
PORSCHE Cayenne Turbo	4.8	8	Auto-8	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXT04.8CTD	SUV	5	15	22	17	2	no
PORSCHE Cayenne Turbo	4.8	8	Auto-8	4WD	Gasoline	CA	L2	California LEV-II LEV	BPRXT04.8CTD	SUV	5	15	22	17	2	no
PORSCHE Cayman	2.9	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV02.9BMI	small car	6	19	27	22	5	no
PORSCHE Cayman	2.9	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV02.9BMI	small car	6	20	29	24	5	no
PORSCHE Cayman	2.9	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV02.9BMI	small car	5	19	27	22	5	no
PORSCHE Cayman	2.9	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV02.9BMI	small car	5	20	29	24	5	no
PORSCHE Cayman S	3.4	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV03.4BDI	small car	6	19	26	22	5	no
PORSCHE Cayman S	3.4	6	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV03.4BDI	small car	6	20	29	23	5	no
PORSCHE Cayman S	3.4	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.4BDI	small car	5	19	26	22	5	no
PORSCHE Cayman S	3.4	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.4BDI	small car	5	20	29	23	5	no
PORSCHE Panamera	3.6	6	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.6PBD	large car	5	18	27	21	4	no
PORSCHE Panamera	3.6	6	Auto-7	2WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.6PBD	large car	5	18	27	21	4	no
PORSCHE Panamera 4	3.6	6	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV03.6PBD	large car	5	18	26	21	4	no
PORSCHE Panamera 4	3.6	6	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV03.6PBD	large car	5	18	26	21	4	no
PORSCHE Panamera 4S	4.8	8	Auto-7	4WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV04.8PSD	large car	6	16	24	19	3	no
PORSCHE Panamera 4S	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV04.8PSD	large car	5	16	24	19	3	no
PORSCHE Panamera S	4.8	8	Auto-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	BPRXV04.8PSD	large car	6	16	24	19	3	no
PORSCHE Panamera S	4.8	8	Auto-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV04.8PSD	large car	5	16	24	19	3	no
PORSCHE Panamera Turbo	4.8	8	Auto-7	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BPRXV04.8PTD	large car	5	15	23	18	3	no
PORSCHE Panamera Turbo	4.8	8	Auto-7	4WD	Gasoline	CA	L2	California LEV-II LEV	BPRXV04.8PTD	large car	5	15	23	18	3	no
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	CA	U2	California LEV-II ULEV	BRRGV06.6N74	large car	6	13	20	15	1	no
ROLLS-ROYCE Ghost	6.6	12	SemiAuto-8	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BRRGV06.6N74	large car	5	13	20	15	1	no
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BRRGV06.7LE2	large car	5	11	18	14	1	no
ROLLS-ROYCE Phantom	6.7	12	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BRRGV06.7LE2	large car	5	11	18	14	1	no
ROLLS-ROYCE Phantom Coupe	6.7	12	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BRRGV06.7LE2	small car	5	11	18	14	1	no
ROLLS-ROYCE Phantom Coupe	6.7	12	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BRRGV06.7LE2	small car	5	11	18	14	1	no
ROLLS-ROYCE Phantom Drophead Coupe	6.7	12	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BRRGV06.7LE2	small car	5	11	18	14	1	no
ROLLS-ROYCE Phantom Drophead Coupe	6.7	12	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BRRGV06.7LE2	small car	5	11	18	14	1	no
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BRRGV06.7LE2	large car	5	11	18	14	1	no
ROLLS-ROYCE Phantom EWB	6.7	12	SemiAuto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BRRGV06.7LE2	large car	5	11	18	14	1	no
ROUSH Stage 3 Mustang	5	8	Man-6	2WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	BRIIV05.0VD5	small car	6	14	21	16	1	no
SAAB 9-3	2	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	small car	5	17	27	20	4	no
SAAB 9-3	2	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	small car	5	20	29	23	5	no
SAAB 9-3	2	4	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	small car	5	17	27	20	4	no
SAAB 9-3	2	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	small car	5	20	29	23	5	no
SAAB 9-3 Convertible	2	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	small car	5	19	27	22	5	no
SAAB 9-3 Convertible	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	small car	5	20	29	23	5	no
SAAB 9-3 Convertible	2	4	SemiAuto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	small car	5	19	27	22	5	no
SAAB 9-3 Convertible	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	small car	5	20	29	23	5	no
SAAB 9-3 Sport Sedan	2	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	small car	5	19	28	22	5	no
SAAB 9-3 Sport Sedan	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	small car	5	21	31	24	5	no
SAAB 9-3 Sport Sedan	2	4	SemiAuto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	small car	5	19	28	22	5	no
SAAB 9-3 Sport Sedan	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	small car	5	21	31	24	5	no
SAAB 9-3 Sportcombi	2	4	SemiAuto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	station wagon	5	19	27	22	5	no
SAAB 9-3 Sportcombi	2	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	station wagon	5	21	31	24	5	no
SAAB 9-3 Sportcombi	2	4	SemiAuto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	station wagon	5	19	27	22	5	no
SAAB 9-3 Sportcombi	2	4	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	station wagon	5	21	31	24	5	no
SAAB 9-3X Sportcombi	2	4	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	station wagon	5	17	27	20	4	no
SAAB 9-3X Sportcombi	2	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.0004	station wagon	5	20	29	23	5	no
SAAB 9-3X Sportcombi	2	4	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	station wagon	5	17	27	20	4	no
SAAB 9-3X Sportcombi	2	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.0004	station wagon	5	20	29	23	5	no
SAAB 9-4X	3	6	SemiAuto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXJ03.0157	SUV	6	17	23	19	3	no
SAAB 9-4X	3	6	SemiAuto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXJ03.0157	SUV	6	18	25	20	4	no
SAAB 9-4X	2.8	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXT02.8161	SUV	5	15	22	18	3	no
SAAB 9-4X	2.8	6	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BGMXT02.8161	SUV	5	15	22	18	3	no
SAAB 9-5	2	4	SemiAuto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BSAXV02.0002	midsize car	6/6	13/18	21/28	16/21	5/4	no
SAAB 9-5	2	4	Man-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BSAXV02.0002	midsize car	6/6	15/20	23/33	18/25	6/6	yes
SAAB 9-5	2.8	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSAXV02.8162	midsize car	5	17	27	20	4	no
SAAB 9-5	2.8	6	SemiAuto-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BSAXV02.8162	midsize car	5	17	27	20	4	no
SCION iQ	1.3	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV01.3BEA	small car	6	36	37	36	8	yes
SCION iQ	1.3	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV01.3BEA	small car	5	36	37	36	8	yes
SCION tC	2.5	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV02.5BEB	small car	6	23	31	26	6	yes
SCION tC	2.5	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV02.5BEB	small car	6	23	31	26	6	yes
SCION tC	2.5	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV02.5BEB	small car	5	23	31	26	6	no
SCION tC	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV02.5BEB	small car	5	23	31	26	6	no
SCION xB	2.4	4	SemiAuto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV02.4BEC	station wagon	6	22	28	24	5	no
SCION xB	2.4	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV02.4BEC	station wagon	6	22	28	24	5	no
SCION xB	2.4	4	SemiAuto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV02.4BEC	station wagon	5	22	28	24	5	no
SCION xB	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV02.4BEC	station wagon	5	22	28	24	5	no
SCION xD	1.8	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV01.8BEB	small car	6	27	33	29	7	yes
SCION xD	1.8	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BTYXV01.8BEB	small car	6	27	33	29	7	yes
SCION xD	1.8	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV01.8BEB	small car	5	27	33	29	7	yes
SCION xD	1.8	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BTYXV01.8BEB	small car	5	27	33	29	7	yes
SMART ForTwo Cabriolet	1	3	AutoMan-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BMBXV01.0U2A	small car	6	33	41	36	8	yes
SMART ForTwo Cabriolet	1	3	AutoMan-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BMBXV01.0U2A	small car	5	33	41	36	8	yes
SMART ForTwo Cabriolet	-1		Auto-1	2WD	Electricity	FA	B1	Federal Tier 2 Bin 1	BMBXV00.0ED1	small car	10	94	79	87	10	yes
SMART ForTwo Cabriolet	-1		Auto-1	2WD	Electricity	CA	ZEV	California ZEV	BMBXV00.0ED1	small car	10	94	79	87	10	yes
SMART ForTwo Coupe	1	3	AutoMan-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BMBXV01.0U2A	small car	6	33	41	36	8	yes
SMART ForTwo Coupe	1	3	AutoMan-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BMBXV01.0U2A	small car	5	33	41	36	8	yes
SMART ForTwo Coupe	-1		Auto-1	2WD	Electricity	FA	B1	Federal Tier 2 Bin 1	BMBXV00.0ED1	small car	10	94	79	87	10	yes
SMART ForTwo Coupe	-1		Auto-1	2WD	Electricity	CA	ZEV	California ZEV	BMBXV00.0ED1	small car	10	94	79	87	10	yes
SUBARU Forester	2.5	4	Man-5	4WD	Gasoline	CA	S2	California LEV-II SULEV	BFJXJ02.5NVD	SUV	9	21	27	23	5	no
SUBARU Forester	2.5	4	Man-5	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	BFJXJ02.5NVD	SUV	6	21	27	23	5	no
SUBARU Forester	2.5	4	SemiAuto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5PHL	SUV	5	19	24	21	4	no
SUBARU Forester	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5MXG	SUV	5	21	27	23	5	no
SUBARU Forester	2.5	4	SemiAuto-4	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5PHL	SUV	5	19	24	21	4	no
SUBARU Forester	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5MXG	SUV	5	21	27	23	5	no
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5PHL	small car	5	19	25	21	4	no
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5MXG	small car	5	20	27	22	5	no
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5PHL	small car	5	19	25	21	4	no
SUBARU Impreza	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5MXG	small car	5	20	27	22	5	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5PHL	station wagon	5	17	23	19	3	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5PHL	station wagon	5	19	25	21	4	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5MXG	station wagon	5	20	27	22	5	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5PHL	station wagon	5	17	23	19	3	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5PHL	station wagon	5	19	25	21	4	no
SUBARU Impreza Wagon/Outback Sport	2.5	4	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5MXG	station wagon	5	20	27	22	5	no
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	CA	S2	California LEV-II SULEV	BFJXJ02.5NVD	midsize car	9	23	31	26	6	yes
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	BFJXJ02.5NVD	midsize car	6	23	31	26	6	yes
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5PHL	midsize car	5	18	25	21	4	no
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5MXG	midsize car	5	19	27	22	5	no
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5MXG	midsize car	5	23	31	26	6	no
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5PHL	midsize car	5	18	25	21	4	no
SUBARU Legacy	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5MXG	midsize car	5	19	27	22	5	no
SUBARU Legacy	2.5	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5MXG	midsize car	5	23	31	26	6	no
SUBARU Outback Wagon	2.5	4	Man-6	4WD	Gasoline	CA	S2	California LEV-II SULEV	BFJXJ02.5NVD	SUV	9	19	27	22	5	no
SUBARU Outback Wagon	2.5	4	CVT	4WD	Gasoline	CA	S2	California LEV-II SULEV	BFJXJ02.5NVD	SUV	9	22	29	24	5	no
SUBARU Outback Wagon	2.5	4	Man-6	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	BFJXJ02.5NVD	SUV	6	19	27	22	5	no
SUBARU Outback Wagon	2.5	4	CVT	4WD	Gasoline	FA	B4	Federal Tier 2 Bin 4	BFJXJ02.5NVD	SUV	6	22	29	24	5	no
SUBARU Outback Wagon	2.5	4	Man-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5MXG	SUV	5	19	27	22	5	no
SUBARU Outback Wagon	2.5	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFJXJ02.5MXG	SUV	5	22	29	24	5	no
SUBARU Outback Wagon	2.5	4	Man-6	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5MXG	SUV	5	19	27	22	5	no
SUBARU Outback Wagon	2.5	4	CVT	4WD	Gasoline	CA	L2	California LEV-II LEV	BFJXJ02.5MXG	SUV	5	22	29	24	5	no
SUZUKI Equator	2.5	4	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BNSXT02.5G5A	pickup	6	17	22	19	3	no
SUZUKI Equator	2.5	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BNSXT02.5G5A	pickup	6	19	23	21	4	no
SUZUKI Equator	4	6	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BNSXT04.0G6A	pickup	6	15	20	17	2	no
SUZUKI Equator	4	6	Auto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	BNSXT04.0G6A	pickup	6	14	19	16	1	no
SUZUKI Equator	2.5	4	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BNSXT02.5G5A	pickup	5	17	22	19	3	no
SUZUKI Equator	2.5	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BNSXT02.5G5A	pickup	5	19	23	21	4	no
SUZUKI Equator	4	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BNSXT04.0G6A	pickup	5	15	20	17	2	no
SUZUKI Equator	4	6	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BNSXT04.0G6A	pickup	5	14	19	16	1	no
SUZUKI Grand Vitara	2.4	4	Auto-4	2WD	Gasoline	CA	U2	California LEV-II ULEV	BSKXT2.395F1	SUV	6	19	25	21	4	no
SUZUKI Grand Vitara	2.4	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BSKXT2.395F1	SUV	6	19	26	22	5	no
SUZUKI Grand Vitara	2.4	4	Auto-4	4WD	Gasoline	CA	U2	California LEV-II ULEV	BSKXT2.395F1	SUV	6	19	23	20	4	no
SUZUKI Grand Vitara	2.4	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSKXT2.395F1	SUV	5	19	25	21	4	no
SUZUKI Grand Vitara	2.4	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSKXT2.395F1	SUV	5	19	26	22	5	no
SUZUKI Grand Vitara	2.4	4	Auto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSKXT2.395F1	SUV	5	19	23	20	4	no
SUZUKI Kiszashi	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSKXV2.395F1	small car	5	20	29	24	5	no
SUZUKI Kiszashi	2.4	4	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSKXV2.395F1	small car	5	22	29	25	6	no
SUZUKI Kiszashi	2.4	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BSKXV2.395F1	small car	5	23	30	26	6	no
SUZUKI Kiszashi	2.4	4	Man-6	2WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	BSKXV2.395F1	small car	5	20	29	24	5	no
SUZUKI Kiszashi	2.4	4	CVT	4WD	Gasoline	CA	L2OP	California LEV-II LEV Optional	BSKXV2.395F1	small car	5	22	29	25	6	no
